Name,Height,Weight
Ivan_Nalimov,1.9304,97070.4
Ivan_Nepryaev,1.8796,84823.2
Ivan_Novoseltsev,1.8288,83008.8
Ivan_Provorov,1.8288,91173.6
Ivan_Rachůnek,1.7526,79833.6
Ivan_Savin,1.8288,78926.4
Ivan_Silayev_(ice_hockey),1.7272,81194.4
Ivan_Telegin,1.905,89812.8
Ivan_Teterin,1.778,92988.0
Ivan_Tkachenko_(ice_hockey),1.8034,84823.2
Ivan_Usenko,1.8288,92080.8
Ivan_Vishnevskiy_(ice_hockey),1.8034,79833.6
Ivan_Čiernik,1.8542,100699.2
Ivan_Ďatelinka,1.9558,99792.0
Ivan_Švarný,1.8796,94802.4
Ivan_Ščap,1.778,78019.2
Ivars_Punnenovs,1.8542,84823.2
Iveta_Karafiátová,1.7272,66225.6
Ivo_Jan_(ice_hockey_b._1942),1.7018,68040.0
Ivo_Kotaška,1.8034,84823.2
Ivo_Rüthemann,1.7272,78926.4
Vadim_Epanchintsev,1.8034,92080.8
Vadim_Glovatsky,1.7399,88905.6
Vadim_Khlopotov,1.8288,83008.8
Vadim_Khomitsky,1.8796,92988.0
Vadim_Krasnoslobodtsev,1.8796,92080.8
Vadim_Mitryakov,1.7272,76204.8
Vadim_Rifel,1.8288,79833.6
Vadim_Sharifijanov,1.778,92988.0
Vadim_Shipachyov,1.8542,83008.8
Vadim_Slivchenko,1.778,86184.0
Vadim_Sushko,1.778,91173.6
Vadim_Tarasov,1.8288,83916.0
Vadim_Zhelobnyuk,1.8288,91627.2
Val_Delory,1.778,72576.0
Val_Fonteyne,1.778,72576.0
Val_James,1.8796,92988.0
Valdemar_Jiruš,1.905,95709.6
Valentin_Milyukov,1.905,89812.8
Valentin_Morozov,1.7526,79380.0
Valentin_Pyanov,1.8288,73029.6
Valentin_Wirz,1.8288,89812.8
Valentin_Zykov,1.8288,93895.2
Valentina_Bettarini,1.7018,66225.6
Valentina_Wallner,1.7018,64864.8
Valeri_Bragin,1.778,78019.2
Valeri_Bure,1.778,82101.6
Valeri_Dydykin,1.8288,84823.2
Valeri_Kamensky,1.8542,88905.6
Valeri_Karpov,1.778,79833.6
Valeri_Kharlamov,1.7272,74844.0
Valeri_Klimov_(ice_hockey),1.905,102967.2
Valeri_Nichushkin,1.9304,99792.0
Valeri_Pokrovsky,1.8542,92988.0
Valeri_Tushentsov,1.778,78926.4
Valeri_Vasiliev,1.8034,83916.0
Valeri_Vasilyev,1.8796,93895.2
Valeri_Zelepukin,1.8288,93895.2
Valery_Belov,1.8796,87998.4
Valery_Knyazev,1.8034,84823.2
Valtteri_Filppula,1.8288,88452.0
Valtteri_Hietanen,1.8542,87998.4
Valtteri_Järviluoma,1.778,78926.4
Valtteri_Parikka,1.778,78019.2
Valtteri_Viljanen,1.7272,73029.6
Valtteri_Virkkunen,1.7526,75751.2
Vasile_Huțanu,1.7526,84823.2
Vasile_Morar,1.7526,78019.2
Vasili_Pervukhin,1.8034,91627.2
Vasili_Streltsov,1.8288,81194.4
Vasili_Tokranov,1.8542,89812.8
Vasily_Demchenko,1.8796,74844.0
Vasily_Koshechkin,2.0066,104781.6
Vaughn_Karpan,1.8288,78019.2
Veeti_Vainio,1.8796,77112.0
Veeti_Vuorio,1.8796,87998.4
Vegar_Barlie,1.8288,78926.4
Veikko_Suominen,1.778,75751.2
Veini_Vehviläinen,1.7526,73029.6
Veli-Matti_Savinainen,1.8288,82555.2
Veli-Pekka_Ketola,1.8542,107956.8
Vents_Feldmanis,1.778,83008.8
Vern_Campigatto,1.778,80287.2
Vern_Jones,1.7272,76204.8
Vern_Pachal,1.8034,74844.0
Vern_Smith_(ice_hockey),1.8542,86184.0
Vernon_Fiddler,1.8034,92988.0
Vesa_Toskala,1.778,89812.8
Vesa_Viitakoski,1.8796,96163.2
Vezio_Sacratini,1.7018,77565.6
Viacheslav_Fetisov,1.8542,97524.0
Vic_Grigg,1.8034,82555.2
Vic_Hadfield,1.8288,78926.4
Vic_Howe,1.8288,78019.2
Vic_Lynn,1.778,83916.0
Vic_Mercredi,1.8034,83916.0
Vic_Myles,1.8542,99792.0
Vic_Ripley,1.7272,77112.0
Vic_Stanfield,1.778,105688.8
Vic_Stasiuk,1.8542,83916.0
Vic_Teal,1.8542,72576.0
Vic_Venasky,1.8034,83916.0
Victor_Ahlström,1.778,83008.8
Victor_Backman,1.8034,87091.2
Victor_Bartley,1.8288,97524.0
Victor_Berglind,1.8034,82101.6
Victor_Crus_Rydberg,1.8034,84823.2
Victor_Ejdsell,1.9558,97070.4
Victor_Ekarv,1.8034,82101.6
Victor_Hedman,1.9812,105235.2
Victor_Jigmalm,1.7526,72122.4
Victor_Lindman,1.778,83008.8
Victor_Löfstedt,1.7526,76204.8
Victor_Nechayev,1.8542,83008.8
Victor_Olofsson,1.778,79833.6
Victor_Oreskovich,1.905,102060.0
Victor_Panelin-Borg,1.905,107049.6
Victor_Posa,1.8288,87544.8
Victor_Rask,1.8796,91173.6
Victor_Rollin_Karlsson,1.7526,78926.4
Victor_Romfors,1.778,77112.0
Victor_Stăncescu,1.8034,91173.6
Victor_Uchevatov,1.9304,102060.0
Victor_Wahlqvist,1.8288,82101.6
Victor_Öhman,1.8542,84823.2
Victor_Öhman_(ice_hockey,_born_1995),1.7526,78926.4
Viktor_Alexandrov,1.8288,79833.6
Viktor_Andrushchenko,1.7526,84823.2
Viktor_Antipin,1.8034,78926.4
Viktor_Arvidsson,1.7526,74844.0
Viktor_Baldayev,1.905,89812.8
Viktor_Blinov,1.7526,82101.6
Viktor_Bobrov,1.8796,92988.0
Viktor_Dovgan,1.8796,91627.2
Viktor_Drugov,1.8288,81194.4
Viktor_Ekbom,1.8542,84823.2
Viktor_Fasth,1.8288,82101.6
Viktor_Gordiuk,1.778,80740.8
Viktor_Hertzberg,1.8288,82101.6
Viktor_Hübl,1.8288,81194.4
Viktor_Kokman,1.8796,87998.4
Viktor_Konovalenko,1.6764000000000001,73936.8
Viktor_Kostyuchenok,1.8796,99792.0
Viktor_Kozlov,1.9304,106596.0
Viktor_Lindgren,1.7526,80287.2
Viktor_Lööv,1.8796,92080.8
Viktor_Näslund,1.8542,89812.8
Viktor_Postnikov,1.8542,79833.6
Viktor_Rönnbäck,1.8288,83008.8
Viktor_Shalimov,1.8034,77112.0
Viktor_Stålberg,1.905,94802.4
Viktor_Svedberg,2.0574,106142.4
Viktor_Szélig,1.8542,89812.8
Viktor_Tikhonov_(ice_hockey,_born_1988),1.8796,83008.8
Viktor_Tokaji,1.8034,82101.6
Viktor_Ujčík,1.778,91173.6
Viktor_Zsitva,1.7526,72122.4
Viktors_Bļinovs,1.778,79833.6
Viktors_Hatuļevs,1.8796,98431.2
Viktors_Ignatjevs,1.905,96616.8
Vili_Saarijärvi,1.7526,73029.6
Vili_Sopanen,1.905,94802.4
Ville-Joonas_Peltola,1.905,94802.4
Ville-Matti_Koponen,1.8796,80740.8
Ville-Valtteri_Leskinen,1.8542,83916.0
Ville-Veikko_Eerola,1.8288,84823.2
Ville-Vesa_Vainiola,1.8796,87091.2
Ville_Ahlgren,1.7526,78019.2
Ville_Heponiemi,1.8034,77112.0
Ville_Hostikka,1.905,89812.8
Ville_Husso,1.8796,83008.8
Ville_Hämäläinen,1.8034,79833.6
Ville_Koistinen,1.8034,90720.0
Ville_Kolppanen,1.8288,87091.2
Ville_Korhonen,1.8288,89812.8
Ville_Laine,1.8034,79833.6
Ville_Lajunen,1.8288,83916.0
Ville_Leino,1.8542,86184.0
Ville_Meskanen,1.8542,82101.6
Ville_Mäntymaa,1.905,92988.0
Ville_Nieminen,1.8542,90720.0
Ville_Peltonen,1.778,82555.2
Ville_Pokka,1.8288,84823.2
Ville_Runola,1.8288,74844.0
Ville_Sirén,1.8796,88905.6
Ville_Vahalahti,1.8288,87091.2
Ville_Vainola,1.8288,78019.2
Ville_Varakas,1.8288,87091.2
Ville_Viitaluoma,1.8288,84823.2
Villiam_Haag,1.8542,89812.8
Vilma_Tanskanen,1.7526,68040.0
Vilém_Burian,1.9304,89812.8
Vince_Bellissimo,1.8288,82101.6
Vince_Hinostroza,1.778,82101.6
Vince_Rocco,1.778,84823.2
Vince_Williams_(ice_hockey),1.8288,91173.6
Vincent_Bachet,1.8034,84823.2
Vincent_Damphousse,1.8542,92988.0
Vincent_Hughes_(ice_hockey),1.778,84823.2
Vincent_Lecavalier,1.9304,97524.0
Vincent_LoVerde,1.8288,91173.6
Vincent_Lukáč,1.778,74844.0
Vincent_Riendeau,1.778,82101.6
Vincent_Trocheck,1.8034,86184.0
Vincenz_Mayer,1.8288,81194.4
Vitali_Belinski,1.7018,78926.4
Vitali_Donika,1.778,92080.8
Vitali_Karamnov,1.8796,83916.0
Vitali_Kolesnik,1.905,93895.2
Vitali_Koval,1.8796,97070.4
Vitali_Menshikov,1.8796,92988.0
Vitali_Novopashin,1.778,83916.0
Vitali_Prokhorov,1.7526,83916.0
Vitali_Proshkin,1.905,89812.8
Vitali_Sitnikov,1.7526,89812.8
Vitali_Smolyaninov,1.905,92988.0
Vitali_Yachmenev,1.8034,89812.8
Vitali_Yeremeyev,1.778,75751.2
Vitalij_Aab,1.8796,89812.8
Vitalijs_Pavlovs,1.9558,97977.6
Vitaly_Anikeyenko,1.905,98884.8
Vitaly_Atyushov,1.8796,88905.6
Vitaly_Davydov,1.7272,72576.0
Vitaly_Karamnov,1.8542,89812.8
Vitaly_Popov,1.8542,83916.0
Vitaly_Shulakov,1.8288,86184.0
Vitaly_Teslenko,1.905,87998.4
Vitaly_Tomilin,1.8288,94802.4
Vitaly_Vishnevskiy,1.8796,97524.0
Vitaly_Zotov,1.8796,81194.4
Viv_Allen,1.6764000000000001,63504.0
Vjačeslavs_Fanduļs,1.778,84823.2
Vladan_Stransky,1.7526,81194.4
Vladilen_Zakharov,1.9304,103874.4
Vladimir_Antipin,1.8796,92080.8
Vladimir_Antipov,1.8542,81648.0
Vladimir_Chebaturkin,1.905,98884.8
Vladimir_Denisov_(ice_hockey),1.8034,93895.2
Vladimir_Eminger,1.8796,86184.0
Vladimir_Galuzin,1.778,83008.8
Vladimir_Golikov,1.8288,83916.0
Vladimir_Gorbunov,1.8034,88905.6
Vladimir_Grebenshchikov,1.8034,78019.2
Vladimir_Gusev_(ice_hockey),1.8796,96163.2
Vladimir_Hartinger,1.8034,89812.8
Vladimir_Konstantinov,1.8034,79833.6
Vladimir_Korsunov_(ice_hockey),1.8542,87091.2
Vladimir_Kramar,1.7526,68947.2
Vladimir_Krikunov,1.7018,77112.0
Vladimir_Krutov,1.7526,87998.4
Vladimir_Loginov_(ice_hockey),1.8288,86184.0
Vladimir_Lutchenko,1.8288,91627.2
Vladimir_Malakhov_(ice_hockey),1.9304,102967.2
Vladimir_Malenkikh,1.8542,89812.8
Vladimir_Malevich,1.9558,98884.8
Vladimir_Malinovsky,1.8288,92080.8
Vladimir_Myshkin,1.8034,69854.4
Vladimir_Pervushin,1.8288,97977.6
Vladimir_Peshekhonov,1.8288,88905.6
Vladimir_Petrov_(ice_hockey),1.8288,88905.6
Vladimir_Rubes,1.8288,87091.2
Vladimir_Sokhatsky,1.8288,79833.6
Vladimir_Tarasenko,1.8288,99338.4
Vladimir_Tkachev_(ice_hockey,_born_1995),1.7272,69854.4
Vladimir_Tkachyov_(ice_hockey,_born_1993),1.8288,83008.8
Vladimir_Tsyplakov,1.8796,92080.8
Vladimir_Vikulov,1.7526,78019.2
Vladimir_Vorobiev,1.905,102060.0
Vladimir_Zharkov,1.8288,84823.2
Vladimirs_Lubkins,1.8034,79833.6
