Name,Height,Weight
Dănuț_Hurduc,1.85,97000.0
D'Angelo_Marshall,1.94,103000.0
Damien_Hooper,1.8,80000.0
Daniel_Beahan,1.88,93000.0
Daniel_Mendoza,1.524,72576.0
Daniel_Petrov,1.68,48000.0
Daniel_Sam,1.97,124300.0
Amir_Zeyada,1.82,85000.0
Anderson_Silva_(kickboxer),1.91,112000.0
Andranik_Hakobyan,1.85,76000.0
Andreas_Zülow,1.75,61000.0
Andrei_Kotsur,1.77,67000.0
Andrei_Kulebin,1.74,67000.0
Andrei_Ostrovanu,1.86,71000.0
Andrei_Stoica,1.88,94200.0
Andrew_Kooner,1.65,54000.0
Andrew_Peck,1.91,112000.0
Andrew_Thomson_(kickboxer),1.98,110000.0
Andriy_Fedchuk,1.84,81000.0
Andrzej_Liczik,1.69,54000.0
Andrzej_Rżany,1.64,51000.0
Andrés_Aldama,1.83,63000.0
Andy_Ristie,1.82,70000.0
Angel_Espinosa,1.8,75000.0
Angus_Shelford,1.8,100000.0
Anicet_Rasoanaivo,1.6,48000.0
Anna_Bogomazova,1.8542,70308.0
Anoushiravan_Nourian,1.65,63000.0
Anthony_Villanueva,1.65,57000.0
Anton_Raadik,1.75,76204.8
Albert_Guardado,1.67,48000.0
Albert_Pakeyev,1.65,51000.0
Albert_Selimov,1.7,60000.0
Alberto_Mercado,1.66,51000.0
Aleksandar_Khristov,1.7,54000.0
Aleksandr_Lebziak,1.88,81000.0
Alessandro_Campagna_(kickboxer),1.85,70000.0
Alessandro_Riguccini,1.69,59000.0
Alessio_Sakara,1.8288,84369.6
Alessio_di_Savino,1.7,57000.0
Alex_Pereira_(kickboxer),1.94,85000.0
Alexander_Espinoza,1.64,54000.0
Alexei_Lezin,1.98,106000.0
Alexis_Rubalcaba,2.04,95000.0
Alexis_Rufus,1.62,56700.0
Alfonso_Pinto,1.61,48000.0
Alfred_Tetteh,1.6,55500.0
Alfredo_Duvergel,1.65,71000.0
Ali_Gunyar,1.8,72500.0
Ali_Mazaheri,1.95,91000.0
Aliasker_Bashirov,1.8,69000.0
Alisher_Rahimov,1.62,54000.0
Amancio_Paraschiv,1.73,71000.0
Aníbal_Santiago_Acevedo,1.76,67000.0
Aram_Ramazyan,1.77,54000.0
Argenis_Casimiro_Núñez,1.75,82000.0
Ariane_Fortin,1.8,75000.0
Ariel_Hernández_(boxer),1.82,75000.0
Arlene_Blencowe,1.651,67132.8
Armando_Martínez_(boxer),1.8,71000.0
Armando_Santos,1.651,50803.2
Armen_Petrosyan,1.8,70000.0
Arnold_Oborotov,1.9557999999999998,105235.2
Art_Binkowski,1.85,91000.0
Artem_Levin,1.91,84800.0
Artem_Vakhitov,1.86,93400.0
Artur_Gevorgyan,1.76,60000.0
Arturo_Santos_Reyes,1.63,57000.0
Ashley_Sexton,1.6637,50803.2
Asylbek_Talasbayev,1.77,60000.0
Atagün_Yalçınkaya,1.65,48000.0
Aybek_Abdymomunov,1.62,54000.0
Aziz_Ali_(boxer),1.73,81000.0
Aalviar_Lima,1.8,76000.0
Abbos_Atoev,1.75,81000.0
Abdelaziz_Touilbini,1.88,91000.0
Abdelhafid_Benchabla,1.84,81000.0
Abdellah_Ezbiri,1.78,67000.0
Abdon_Mewoli,1.76,60000.0
Abdul_Rashid_Qambrani,1.68,48000.0
Abraham_Roqueñi,1.73,70000.0
Adolfo_Horta,1.74,57000.0
Aghasi_Mammadov,1.69,54000.0
Ahmed_Ismail_El_Shamy,1.83,81000.0
Alaa_Shili,1.73,57000.0
Alain_Ngalani,1.8,103000.0
Walid_Cherif,1.62,51000.0
Walter_Tello,1.5494,47628.0
Wang_Jianzheng,1.85,75000.0
Wayne_Alexander_(boxer),1.74,70000.0
Wayne_Barrett_(kickboxer),1.88,84800.0
Wayne_Turner_(kickboxer),1.88,95000.0
Wijan_Ponlid,1.62,51000.0
Wilhelm_Gratschow,1.65,57000.0
Willis_Meehan,1.95,115000.0
Wim_Gerlach,1.74,60000.0
Wojciech_Bartnik,1.82,91000.0
Hermensen_Ballo,1.6,51000.0
Herry_Saliku_Biembe,1.82,75000.0
Hinata_(kickboxer),1.81,70000.0
Hiraku_Hori,1.98,103000.0
Hiroki_Nakajima,1.76,70000.0
Hiroki_Shishido,1.74,69300.0
Hiroya_(kickboxer),1.69,62000.0
Hocine_Soltani,1.65,60000.0
Hong_Moo-won,1.65,48000.0
Houcine_Bennoui,1.78,63500.0
Howard_Davis,_Jr.,1.78,60000.0
Howard_Grant_(boxer),1.8,64000.0
Hu_Qing,1.83,60000.0
Hussein_Hussein,1.68,51000.0
Héctor_Vinent,1.7,64000.0
Harry_Simon_(boxer),1.78,69854.4
Harry_Tañamor,1.65,48000.0
Harut_Grigorian,1.75,70000.0
Henri_van_Opstal,1.82,70000.0
Henryk_Średnicki,1.6,51000.0
Haji_Ally,1.65,54000.0
Kanat_Abutalipov,1.56,54000.0
Kanat_Islam,1.79,69000.0
Karapet_Karapetyan,1.85,77100.0
Karim_Bennoui,1.73,61000.0
Karl-Heinz_Krüger,1.74,65000.0
Karl_Dargan,1.75,65000.0
Kash_Gill,1.905,74844.0
Kenichi_Ogata_(shoot_boxer),1.72,72000.0
Kenneth_Gould,1.67,67000.0
Kevin_Kelly_(boxer),1.7526,66679.2
Kevin_Ross_(kickboxer),1.778,63504.0
Khedafi_Djelkhir,1.64,57000.0
Khumiso_Ikgopoleng,1.68,54000.0
Kim_Ki-soo,1.71,67000.0
Kim_Ki-suk,1.7,51000.0
Kim_Won-il_(boxer),1.65,54000.0
Kirkor_Kirkorov,1.68,57000.0
Kitson_Julie,1.79,64000.0
Koichi_(kickboxer),1.86,100000.0
Kultar_Gill,1.83,70000.0
Kurt_Sinette,1.85,71000.0
Kwamena_Turkson,1.87,91000.0
Ky_Hollenbeck,1.76,70000.0
Kyle_Noke,1.8288,77112.0
Károly_Balzsay,1.83,77000.0
Therese_Gunnarsson,1.63,52000.0
Thomas_Adamandopoulos,1.7,63500.0
Thomas_Alizier,1.91,94500.0
Thun_Sophea,1.7,67000.0
Tiffany_van_Soest,1.63,56700.0
Tim_Thomas_(kickboxer),1.78,67000.0
Tony_Morgano,1.651,61236.0
Topi_Helin,1.87,88000.0
Torsten_Schmitz,1.81,72000.0
Tsotne_Rogava,1.96,121500.0
Tsuyoshi_Nakasako,1.9,100000.0
Tulashboy_Doniyorov,1.66,51000.0
Tadeusz_Walasek,1.76,76000.0
Taoriba_Biniati,1.6256,57000.0
Ted_Morgan_(boxer),1.72,67000.0
Teimuraz_Khurtsilava,1.71,54000.0
Tervel_Pulev,1.87,91000.0
Teymur_Mammadov,1.96,91000.0
Thabiso_Mchunu,1.8,90720.0
Thato_Batshegi,1.76,57000.0
İbrahim_Giydirir,1.93,90500.0
Bektas_Abubakirov,1.65,54000.0
Ben_Caunt,1.8288,114305.27724
Ben_Edwards_(kickboxer),1.91,121500.0
Benamar_Meskine,1.73,64000.0
Benjamin_Mwangata,1.65,51000.0
Bep_van_Klaveren,1.73,57000.0
Bernard_Ngumba_Irungu,1.6,51000.0
Besim_Kabashi,1.87,102000.0
Billy_Ward_(boxer),1.63,49000.0
Bogdan_Stoica,1.93,85000.0
Boone_Kirkman,1.8542,95256.0
Boris_Kuznetsov_(boxer),1.6,57000.0
Brad_Pitt_(boxer),1.88,90720.0
Brecht_Wallis,1.94,116000.0
Brice_Guidon,1.98,108400.0
Bruce_Codron,1.73,70000.0
Bulat_Zhumadilov,1.64,51000.0
Bahodirjon_Sultonov,1.66,57000.0
Bahram_Muzaffer,1.88,81000.0
Bai_Chongguang,1.84,83000.0
Bakhtiyar_Artayev,1.83,75000.0
Bakhyt_Sarsekbayev,1.73,69000.0
Gaydarbek_Gaydarbekov,1.83,75000.0
Gennady_Kovalev,1.73,64000.0
George_Longinidis,1.78,100000.0
George_Olteanu,1.67,54000.0
Georgios_Gazis,1.85,75000.0
Georgios_Stefanopoulos,1.8,91000.0
Georgiy_Chygayev,1.61,48000.0
Georgy_Balakshin,1.61,51000.0
Geovany_Baca,1.66,48000.0
Gerry_Legras,1.68,64000.0
Giannis_Stoforidis,1.87,106000.0
Gilbert_Ballantine,1.65,69000.0
Gilbert_Khunwane,1.74,60000.0
Gilberto_Carrillo,1.88,81000.0
Gilberto_Sosa,1.56,48000.0
Giorgio_Petrosyan,1.78,70000.0
Gabriel_Hernández_(boxer),1.96,81000.0
Gabriel_Varga,1.78,64900.0
Galib_Jafarov,1.7,57000.0
Graciela_Casillas,1.63,53000.0
Grégory_Tony,1.95,104000.0
György_Mizsei,1.78,71000.0
Xavier_Noël,1.83,69000.0
Xhavit_Bajrami,1.92,101000.0
Xu_Yan_(kickboxer),1.84,70000.0
Ángel_Herrera_Vera,1.59,57000.0
Naim_Terbunja,1.83,75000.0
Nam_Singh_Thapa,1.55,51000.0
Natasha_Jonas,1.7018,60000.0
Nathan_Thorley,1.94,78000.0
Nenad_Pagonis,1.93,93900.0
Nick_Okoth,1.63,57000.0
Nicola_Adams,1.651,56700.0
