Name,Height,Weight
Santiago_Darraidou,1.94,96000.0
Santiago_Orduna,1.85,75000.0
Saori_Kimura,1.85,65000.0
Saori_Takahashi,1.77,68000.0
Saoud_Abdelaziz,1.8,75000.0
Sarah_Cools,1.88,68000.0
Saranchit_Charoensuk,1.83,74000.0
Saskia_Hippe,1.86,76000.0
Satoru_Maeda,1.85,80000.0
Satoshi_Ide,1.74,70000.0
Satoshi_Sensui,1.95,93000.0
Sauli_Sinkkonen,2.01,95000.0
Saša_Starović,2.07,89000.0
Scott_Bunker,1.93,96000.0
Scott_Wong,1.96,95000.0
Sean_Morrison_(beach_volleyball),1.93,77000.0
Sean_Rooney,2.06,100000.0
Sebastian_Krause,2.03,100000.0
Sebastian_Kühner,2.03,91000.0
Sebastian_Prüsener,1.96,86000.0
Sebastian_Schwarz,1.97,94000.0
Sebastian_Świderski,1.93,87000.0
Sebastiano_Thei,1.8,70000.0
Sebastiao_Alves,1.9,72000.0
Sebastijan_Škorc,1.8,72000.0
Sebastián_Closter,1.8,66000.0
Sebastián_Fernández_(volleyball),1.84,80000.0
Sebastián_Garrocq,1.7,63000.0
Sebastián_Solé,2.02,88000.0
Seiko_Kawamura,1.74,64000.0
Sem_Dolegombai,2.0,95000.0
Seo_Jae-duck,1.95,98000.0
Seppe_Baetens,1.91,87000.0
Sequiel_Sánchez,1.82,83000.0
Serena_Ortolani,1.87,67000.0
Serge_Patrice_Ag,1.81,82000.0
Sergey_Antipkin,1.97,92000.0
Sergey_Bagrey,1.92,85000.0
Sergey_Kostiv,2.01,99000.0
Sergey_Kuznetsov_(volleyball),1.97,89000.0
Sergey_Makarov_(volleyball),1.96,97000.0
Sergey_Savin_(volleyball),2.01,92000.0
Sergey_Trikoz,2.07,107000.0
Sergio_Gaitán,1.96,92000.0
Sergio_Noda,191.0,87000.0
Serhat_Coşkun,1.98,90000.0
Seth_Burnham,2.0,93000.0
Shan_Qingtao,1.94,75000.0
Shane_Alexander_(volleyball),202.0,95000.0
Shanice_Marcelle,1.8,67000.0
Shanon_Torregrosa,1.88,85000.0
Shara_Venegas,1.73,68000.0
Shauna_Mullin,1.778,68000.0
Shawn_Simpson_(volleyball),1.97,88000.0
Shigeru_Kondoh,1.86,85000.0
Shin_Young-chul,1.79,72000.0
Shin_Young-soo,1.97,90000.0
Shin_Yung-suk,1.98,90000.0
Shinji_Kawamura,1.89,88000.0
Shinji_Takahashi_(volleyball),1.82,75000.0
Shinya_Yamazoe,1.9,83000.0
Shiori_Murata,1.67,56000.0
Shiro_Furuta,1.88,88000.0
Shogo_Okamoto,1.8,80000.0
Shogo_Toimoto,1.97,94000.0
Shohei_Uchiyama,1.85,75000.0
Shuka_Oyama,1.82,65000.0
Shun_Imamura,181.0,70000.0
Shunichi_Shimano,1.8,65000.0
Shunsuke_Chijiki,1.93,83000.0
Shunsuke_Inoue,1.9,78000.0
Siarhei_Antanovich,1.94,96000.0
Sidão,2.03,90000.0
Sigurd_Verming,2.05,93000.0
Simeon_Aleksandrov,1.94,90000.0
Simo_Dabović,1.95,93000.0
Simon_Bitsch,1.96,92000.0
Simon_Frühbauer,1.86,80000.0
Simon_Gade,2.0,85000.0
Simon_Hirsch,2.04,96000.0
Simon_Tischer,1.94,89000.0
Simon_Van_De_Voorde,2.08,85000.0
Simone_Anzani,2.04,100000.0
Simone_Buti,2.06,100000.0
Simone_Giannelli,2.0,92000.0
Simone_Parodi,1.95,93000.0
Sirianis_Méndez,1.95,95000.0
Sivasubramanian_Kanagaraj,0.0,71000.0
Sivija_Popović,1.78,65000.0
Sjoerd_Hoogendoorn,1.98,88000.0
Skander_Ben_Tara,2.05,102000.0
Slavina_Koleva,1.84,57000.0
Slobodan_Bojic,2.0,95000.0
Smilen_Mlyakov,2.0,98000.0
Sogo_Watanabe,1.96,83000.0
Sol_Piccolo,1.84,74000.0
Song_Byung-il,1.96,85000.0
Song_Hui-chae,1.92,84000.0
Song_In-seok,1.97,87000.0
Song_Jianwei,1.94,75000.0
Song_Myung-geun,1.95,83000.0
Sotirios_Tsergas,1.92,84000.0
Spencer_Leiske,2.04,112000.0
Srećko_Lisinac,2.05,90000.0
Stacey_Cole,1.8034,72576.0
Stanislav_Petkov,2.02,104000.0
Stanislav_Zimakijević,1.86,77000.0
Stefana_Veljković,1.9,76000.0
Stefanie_Karg,1.89,74000.0
Stefano_Mengozzi,2.02,88000.0
Stefano_Patriarca,2.07,104000.0
Stefano_Sibani,1.9,83000.0
Stephanie_Enright,1.79,56000.0
Stephen_Gotch,1.94,90000.0
Stevan_Crnogorac,2.01,96000.0
