Name,Height,Weight
Vic_Hey,1.73,75000.0
Vic_Mauro,1.79,102000.0
Victor_Costello,1.96,122000.0
Victor_Didebulidze,1.9304,117936.0
Victor_Dumitru,1.524,76203.51816
Victor_Matfield,2.01,110000.0
Victor_Simpson,1.8,84000.0
Victor_Ubogu,1.7526,107956.8
Victor_Vito_(rugby_union),1.92,112000.0
Victor_Yates_(rugby),1.85,93000.0
Viktor_Kolelishvili,1.92,110000.0
Vili_Faingaʻa,1.83,90000.0
Viliame_Iongi,1.73,82000.0
Viliame_Kikau,1.96,114000.0
Viliame_Satala,1.8796,95256.0
Viliame_Veikoso,1.84,101000.0
Viliame_Waqaseduadua,1.82,82000.0
Viliami_Maʻafu,1.86,100000.0
Viliami_Ofahengaue,1.93,118000.0
Viliamu_Afatia,1.8,124000.0
Vilimoni_Delasau,1.9,99000.0
Vince_Aso,1.86,99000.0
Vince_Gwavu,1.84,106000.0
Vince_Jobo,1.86,104000.0
Vince_Karalius,1.524,88904.10452
Vince_Mellars,1.9,101000.0
Vincent_Bevan,1.65,72000.0
Vincent_Clerc,1.78,90000.0
Vincent_Debaty,1.9,128000.0
Vincent_Dreyer,1.778,78472.8
Vincent_Duport,1.82,90000.0
Vincent_Koch,1.85,118000.0
Vincent_Mallet,1.81,86000.0
Vincent_Martin_(rugby_union),1.85,89000.0
Vincent_McNamara,1.524,69853.22498
Vincent_Moscato,1.79,98000.0
Vincent_Pelo,1.87,130000.0
Vincent_Wulf,1.75,95000.0
Vinnie_Anderson,1.88,102000.0
Vinny_Finigan,1.8,96000.0
Viorel_Lucaci,1.9,103000.0
Virgile_Bruni,1.98,108000.0
Virgile_Lacombe,1.81,103000.0
Virimi_Vakatawa,1.86,92000.0
Vitori_Buatava,1.8,91000.0
Vivian_Jenkins,1.8288,82553.81134
Vlad_Nistor,1.91,105000.0
Vladimir_Djukic,1.82,115000.0
Vladimir_Ostroushko,1.8288,96616.8
Vladislav_Korshunov,1.8288,105235.2
Vlado_Radeka,1.97,120000.0
